unique_id,transaction_id,unformatted_date,customer_id,product_id,product_name,category_id,category_name,parent_id,parent_name,product_count,site_id,site_name,address,city,zip,latitude,longitude,site_status,revenue,gross_profit,costs,units
1443805,20190920|562|2|2|5501179,12/14/19,6189.134,5525,DAIRYPURE WHL MLK .5GAL,297,Whole Milk,180,Milk,9,297,562 Columbia,101 S Providence Rd,Columbia,65203,38.9509,-92.3362,ACTIVE,3.29,1.10667,2.18333,1
1864201,20170924|1903|1|3|489555,12/18/17,6380.96,374,AMP STRWBRY LIMADE 16OZ,261,Pk Bev-energy (carbonated) Fs (79),242,Energy carbonated,268,59,1903 Selma,1501 Hwy 14 East,Selma,36703,39.8282,-105.036,ACTIVE,2.49,1.3375,1.1525,1
2660990,20161023|29|1|1|3214523,1/16/17,NA,5538,MEDIUM FTN,152,Cold Bev-retail (311),233,Cold Dispensed Beverage,11,111,29 Washburn,303 Main St,Washburn,65772,36.5885,-93.9646,ACTIVE,2.58,1.667476,0.912524,2
2756809,20171228|302|3|3|4855617,3/23/18,NA,216,MT DEW 20OZ,250,Pk Bev-csd/pop (71),243,Pop (587),448,116,302 Parkersburg,602 Coates St,Parkersburg,50665,42.577,-92.7869,ACTIVE,1.99,0.85809,1.13191,1
2860974,20180824|229|2|1|5000309,11/17/18,7056.684,5628,LARGE FTN,152,Cold Bev-retail (311),233,Cold Dispensed Beverage,11,92,229 Independence,200 2Nd Ave Ne,Independence,50644,42.47,-91.893,ACTIVE,5,0.455525,4.544475,5
2082379,20190815|532|3|3|1499431,11/8/19,NA,18980,G87E10S,1,Fuel Premuim,78,Fuel,68,278,532 Wiota,405 Pioneer Ave,Wiota,50274,41.4039,-94.8908,ACTIVE,20,2.3355,17.6645,7.785
475982,20180612|906|1|1|1881695,9/5/18,NA,18235,LOTTO WIN,137,Lotto (271),136,Lotto (271),2,428,906 Aurora,18555 E Smoky Hill Rd,Aurora,80015,39.6192,-104.771,ACTIVE,-8,0,0,8
1881512,20170216|2731|3|1|3570612,5/12/17,6353.868,11912,5 HOUR EX STRNGTH PRTN GRP 6OZ,89,Vitamins & Supplements,127,Health & Beauty,65,107,2731 Alta,106 S Cherokee St,Alta,51002,42.6745,-95.3054,ACTIVE,3.99,1.63091,2.35909,1
2024936,20181225|939|1|100|640124,3/20/19,NA,18973,G85E10S,1,Fuel Premuim,78,Fuel,68,452,939 Campo,183 W 4Th St,Campo,81029,37.1055,-102.58,ACTIVE,14.32,2.0079,12.3121,6.693
1376171,20180825|551|1|1|3732654,11/18/18,NA,468,LIFEWTR 20OZ,255,Bottled Water,150,Juice/tonics,174,287,551 Ashland,131 E Broadway,Ashland,65010,38.7749,-92.2606,ACTIVE,1.89,0.99541,0.89459,1
169508,20170320|292|2|1|2148730,6/13/17,6830.858,5364,32OZ FTN REFILL,154,Cold Bev-refills (314),233,Cold Dispensed Beverage,8,112,292 Aredale,117 E Main St,Aredale,50605,42.8351,-93.0034,ACTIVE,1,0.648679,0.351321,1
395655,20181116|570|1|2|436125,2/9/19,NA,10869,THREE CHICKEN TENDERS FCS,276,Hot Food,275,Hot Sandwiches & Chicken,207,304,570 Hueytown,1007 Red Farmer Drive,Hueytown,35023,41.9966,-91.8623,ACTIVE,3.99,2.696,1.294,1
2518680,20161025|200|1|100|3368287,1/18/17,NA,19020,No Lead Plus,1,Fuel Premuim,78,Fuel,68,64,200 Cedar Falls,221 W 6Th St,Cedar Falls,50613,42.5336,-92.4478,ACTIVE,52.24,7.1274,45.1126,23.758
1797376,20190630|975|2|2|3745514,9/23/19,NA,11054,SLC PZ BRKFST 13IN FCS,287,Slices,277,Pizza,39,477,975 Boulder,1905 28Th St,Boulder,80301,40.0201,-105.26,ACTIVE,2.39,2.149,0.241,1
806897,20170314|227|1|100|3790890,6/7/17,5712.066,19024,Soy Diesel,1,Fuel Premuim,78,Fuel,68,90,227 Winthrop,253 W Madison St,Winthrop,50682,42.4732,-91.7338,ACTIVE,37.3,4.7634,32.5366,15.878
217644,20190107|316|2|2|2352432,4/2/19,NA,10622,CHKN SLD WDG 5OZ,32,Packaged Sandwich,292,Packaged Sandwiches,28,119,316 Mobile,5245 Rangeline Service Rd,Mobile,36619,39.9883,-104.818,ACTIVE,2.99,1.79222,1.19778,1
1300810,20171128|514|3|3|3847388,2/21/18,5766.288,1844,HONEY BUN CINN FCS,270,Bakery Food,269,Bakery,112,270,514 Athens,1011 US Hwy 72 East,Athens,35611,41.0232,-94.6098,ACTIVE,0.99,0.416,0.574,1
593222,20170407|29|3|1|3633891,7/1/17,NA,3105,MARLB SPCL SLCT RED 100 BX,206,Cig-off Inv-premium (441),11,Off Invoice Cigs (104),199,111,29 Washburn,303 Main St,Washburn,65772,36.5885,-93.9646,ACTIVE,121.47,0.4809,120.9891,3
1962195,20170411|863|4|2|4317157,7/5/17,NA,18953,PrepayFuel,1,Fuel Premuim,78,Fuel,68,397,863 Atoka,409 E Court St,Atoka,74525,34.3854,-96.124,ACTIVE,0,NA,NA,NA
1482729,20180320|578|5|2|4210032,6/13/18,7431.77,7498,RED BULL 8.4OZ 4PK,261,Pk Bev-energy (carbonated) Fs (79),242,Energy carbonated,268,310,578 Millbrook,145 Kelley Blvd,Millbrook,36054,39.2417,-91.6434,ACTIVE,6.99,1.47728,5.51272,1
1567561,20171024|670|3|2|5355666,1/17/18,NA,7168,GLOVES- FITTED NITRILE FOAM,193,Wearables,14,Clothing,1437,339,670 Alamosa,505 3Rd St,Alamosa,81101,37.4708,-105.865,ACTIVE,7.99,4.06667,3.92333,1
2454655,20180318|80|3|3|2628866,6/11/18,NA,14921,POP DEP SINGLE,187,Pk Bev-pop Deposit (411),244,Pop Deposits (588),7,365,80 Swaledale,202 5Th St S,Swaledale,50477,42.9779,-93.3154,ACTIVE,0.15,0,0.15,NA
1769782,20170617|952|3|2|3545184,9/10/17,NA,4718,LOL MILK WHOLE 1GAL,297,Whole Milk,180,Milk,9,458,952 Tie Siding,1741 S Us Highway 287,Tie Siding,82084,41.0813,-105.509,ACTIVE,3.99,0.17174,3.81826,1
475539,20170925|570|2|2|61135,12/19/17,3111.198,9639,52OZ FTN REFILL,154,Cold Bev-refills (314),233,Cold Dispensed Beverage,8,304,570 Hueytown,1007 Red Farmer Drive,Hueytown,35023,41.9966,-91.8623,ACTIVE,1.49,0.966548,0.523452,1
1798950,20190916|975|2|2|3902019,12/10/19,NA,2198,CHEEZ IT CHDR SRCRMON 2.2OZ,57,Crackers,5,Salty Snacks,56,477,975 Boulder,1905 28Th St,Boulder,80301,40.0201,-105.26,ACTIVE,2.69,1.5525,1.1375,1
940333,20190524|368|2|2|4615438,8/17/19,8017.994,1657,BUD CHLDA PCNTE 25OZ CAN,188,Beer-super Prem/specialty (41),246,Beer,99,137,368 Harrisburg,306 State St,Harrisburg,69345,41.5565,-103.741,ACTIVE,3.69,1.41,2.28,1
2351176,20171029|981|3|1|2526622,1/22/18,NA,18998,G91E10P,1,Fuel Premuim,78,Fuel,68,480,981 Fort Cobb,408 N Hazlett St,Fort Cobb,73038,35.099,-98.4358,ACTIVE,20,2.3448,17.6552,7.816
283980,20171117|396|2|2|1703698,2/10/18,NA,2393,SIMPLY ORNG 59OZ,260,Pk Bev-juice No Tax (78),151,Juice No Tax (311),95,165,396 Pomeroy,116 S Main St,Pomeroy,50575,42.5506,-94.6855,CLOSED,4.49,1.23,3.26,1
744262,20190530|158|4|1|8203920,8/23/19,NA,15347,MONSTER REIGN RAZZLE BRY 16OZ,261,Pk Bev-energy (carbonated) Fs (79),242,Energy carbonated,268,49,158 Russellville,13675 Hwy 43,Russellville,35653,33.2376,-91.5121,ACTIVE,2.79,1.24714,1.54286,1
542921,20180704|906|1|1|1911017,9/27/18,6350.862,8590,ARIZONA ARNLD PLMR STRWBRY 23OZ CAN,251,Iced Tea,150,Juice/tonics,166,428,906 Aurora,18555 E Smoky Hill Rd,Aurora,80015,39.6192,-104.771,ACTIVE,0.99,0.385,0.605,1
1552313,20161212|670|1|100|4372381,3/7/17,NA,19021,Midgrade Blend,1,Fuel Premuim,78,Fuel,68,339,670 Alamosa,505 3Rd St,Alamosa,81101,37.4708,-105.865,ACTIVE,24.5,3.2973,21.2027,10.991
2532084,20161227|433|1|100|3715695,3/22/17,NA,19020,No Lead Plus,1,Fuel Premuim,78,Fuel,68,197,433 Bay Minette,701 Mcmeans Ave,Bay Minette,36507,40.1474,-92.3793,ACTIVE,35.11,4.947,30.163,16.49
2352116,20180418|494|1|100|1615160,7/12/18,NA,18998,G91E10P,1,Fuel Premuim,78,Fuel,68,253,494 Moulton,15445 Highway 24,Moulton,35650,39.2107,-91.7252,ACTIVE,10,1.0455,8.9545,3.485
559773,20170527|24|3|1|3875420,8/20/17,NA,10870,CRSNT BCN EGG CHZ FCS,272,Breakfast Food,271,Breakfast Sandwiches,97,97,24 Hazleton,200 Main St S,Hazleton,50641,42.6151,-91.906,ACTIVE,2.99,1.943,1.047,1
2514312,20161018|143|1|100|3606817,1/11/17,NA,19020,No Lead Plus,1,Fuel Premuim,78,Fuel,68,27,143 Haleyville,42417 Hwy 195,Haleyville,35565,34.1177,-91.3771,ACTIVE,6.01,0.888,5.122,2.96
2837726,20180701|447|4|1|3578664,9/24/18,5854.952,5628,LARGE FTN,152,Cold Bev-retail (311),233,Cold Dispensed Beverage,11,208,447 Lamar,131 W 11Th St,Lamar,64759,37.4941,-94.2775,ACTIVE,1,0.221625,0.778375,1
2108460,20180825|254|3|1|2588237,11/18/18,NA,18980,G87E10S,1,Fuel Premuim,78,Fuel,68,103,254 Rembrandt,107 E Main St,Rembrandt,50576,42.8258,-95.1655,ACTIVE,50,5.6625,44.3375,18.875
2217990,20170409|393|1|100|4785998,7/3/17,NA,18980,G87E10S,1,Fuel Premuim,78,Fuel,68,162,393 Henderson,13091 Highway 62 E,Henderson,72544,36.3832,-92.191,ACTIVE,5.01,0.7095,4.3005,2.365
1381368,20170302|556|1|1|2603227,5/26/17,NA,5154,M&M PLN 3.14OZ KS,266,Vegan Candy,331,Candy,304,291,556 Saint Joseph,3906 Oakland Ave,Saint Joseph,64506,39.7825,-94.799,ACTIVE,1.99,0.87739,1.11261,1
551415,20180901|860|1|1|3887428,11/25/18,NA,6778,SKU ICE BAG 10LB,143,Ice (282),141,Ice (277),7,394,860 Cherokee,1780 S Grand Ave,Cherokee,73728,36.7396,-98.3596,ACTIVE,2.99,1.644486,1.345514,1
199442,20180902|26|1|2|3181768,11/26/18,NA,6243,DT COKE 20OZ,250,Pk Bev-csd/pop (71),243,Pop (587),448,104,26 Aitkin,15 Minnesota Ave N,Aitkin,56431,46.5321,-93.707,ACTIVE,1.99,0.88719,1.10281,1
954277,20170308|369|2|2|2505899,6/1/17,NA,6811,NEWPO DISCOUNT,160,Cig-Prem Discount Items (329),8,Cigarettes,31,138,369 Purdum,84451 Purdum Ave,Purdum,69157,42.0644,-100.259,ACTIVE,-0.64,0,0,NA
1719647,20180709|921|1|3|3142759,10/2/18,NA,15341,NOS NITRO MNGO 16OZ,261,Pk Bev-energy (carbonated) Fs (79),242,Energy carbonated,268,440,921 Greenwood Vlg,8525 E Arapahoe Rd,Greenwood Vlg,80112,39.5964,-104.891,ACTIVE,2.49,1.3145,1.1755,1
1220531,20161031|471|2|2|1582093,1/24/17,NA,5364,32OZ FTN REFILL,154,Cold Bev-refills (314),233,Cold Dispensed Beverage,8,228,471 Columbia,511 E Walnut St,Columbia,65201,38.9532,-92.3313,ACTIVE,1,0.648292,0.351708,1
1117165,20180713|406|3|3|5360327,10/6/18,NA,11050,SLC PZ PEPPRNI 13IN FCS,287,Slices,277,Pizza,39,178,406 Harrison,215 W Industrial Park Rd,Harrison,72601,36.2509,-93.1298,ACTIVE,1.99,1.77,0.22,1
460744,20190728|964|4|1|3112824,10/21/19,NA,1283,SPARKLING ICE KIWI STRWBRY 17OZ,253,Juice Drinks,150,Juice/tonics,106,469,964 Greybull,401 Greybull Ave,Greybull,82426,44.4886,-108.053,ACTIVE,2.5,1.16074,1.33926,2
1266273,20190913|497|1|1|4005213,12/7/19,NA,10277,COOKIE FCS,270,Bakery Food,269,Bakery,112,257,497 Patton,1000 State Route 51,Patton,63662,37.5003,-90.0134,ACTIVE,0.79,0.494,0.296,1
1045999,20161027|391|3|3|4630087,1/20/17,NA,9783,CHESTERS 3 TNDRS,276,Hot Food,275,Hot Sandwiches & Chicken,207,161,391 Hamilton,1706 Military Street South,Hamilton,35570,34.4062,-91.4074,ACTIVE,7.99,2.119756,5.870244,1
2522828,20170118|362|1|100|4005679,4/13/17,NA,19020,No Lead Plus,1,Fuel Premuim,78,Fuel,68,132,362 Norfork,13862 Highway 5 S,Norfork,72658,36.2088,-92.2863,ACTIVE,6.32,0.8994,5.4206,2.998
2565250,20190301|1871|1|3|961818,5/25/19,NA,6507,LOTTO,137,Lotto (271),136,Lotto (271),2,58,1871 Vestavia Hills,1300 Montgomery Highway,Vestavia Hills,35216,35.8138,-94.6289,ACTIVE,28,28,0,1
1199540,20181114|465|1|1|4418302,2/7/19,NA,11916,5 HOUR ENERGY GRP 1.93OZ,89,Vitamins & Supplements,127,Health & Beauty,65,221,465 Sturgeon,111 N Wentz St,Sturgeon,65284,39.2347,-92.2822,ACTIVE,6,3.06444,2.93556,2
584647,20170504|29|1|1|3694507,7/28/17,NA,3733,FRITO ORGNL 4.25OZ,53,Salty Snacks -tort/corn Chips (152),5,Salty Snacks,243,111,29 Washburn,303 Main St,Washburn,65772,36.5885,-93.9646,ACTIVE,1.35,0.17059,1.17941,1
1145982,20181009|423|3|1|3132020,1/2/19,8419.478,5739,NABISC NTR BTR KS CKIE 3.5OZ,62,Cookies,29,Cookies,104,192,423 Adamsville,2473 Hackworth Road,Adamsville,35005,34.5253,-91.3257,ACTIVE,1.99,0.965,1.025,1
833378,20190625|229|2|2|5671639,9/18/19,7392.308,12015,KEYSTONE LT 6PK 16OZ CAN,210,Beer-budget (44),246,Beer,129,92,229 Independence,200 2Nd Ave Ne,Independence,50644,42.47,-91.893,ACTIVE,5.99,1.66502,4.32498,1
1160994,20171212|433|1|1|4618853,3/7/18,NA,2986,MARLB BX,206,Cig-off Inv-premium (441),11,Off Invoice Cigs (104),199,197,433 Bay Minette,701 Mcmeans Ave,Bay Minette,36507,40.1474,-92.3793,ACTIVE,5.28,0.60702,4.67298,1
858679,20170330|250|2|1|3668334,6/23/17,3937.338,3327,MARLB NXT BX,206,Cig-off Inv-premium (441),11,Off Invoice Cigs (104),199,101,250 Ayr,4075 W Lincoln St,Ayr,68925,40.4372,-98.4387,ACTIVE,5.94,0.929,5.011,1
2274654,20171019|521|1|100|1477733,1/12/18,NA,18980,G87E10S,1,Fuel Premuim,78,Fuel,68,275,521 Attalla,973 Gilbert Ferry Road Se,Attalla,35954,40.9892,-94.7355,ACTIVE,33.53,4.0251,29.5049,13.417
1908736,20190307|4923|1|2|5236718,5/31/19,NA,17086,BODY ARMOR STRWBRY BAN 16OZ,252,Sports Drinks,150,Juice/tonics,132,250,4923 Commerce City,7351 Magnolia St,Commerce City,80022,39.8303,-104.911,ACTIVE,1.99,0.78196,1.20804,1
349388,20180907|184|2|2|123545,12/1/18,7768.952,3738,LAYS CLASSIC 2.75OZ,52,Potato Chips,2,Chips,251,56,184 Talladega,214 Haynes Street,Talladega,35160,42.5659,-92.1603,ACTIVE,1.89,0.71,1.18,1
2263089,20180601|497|1|100|2593543,8/25/18,2960.7,18980,G87E10S,1,Fuel Premuim,78,Fuel,68,257,497 Patton,1000 State Route 51,Patton,63662,37.5003,-90.0134,ACTIVE,38,4.4376,33.5624,14.792
163357,20170805|373|1|1|2205931,10/29/17,3447.908,7498,RED BULL 8.4OZ 4PK,261,Pk Bev-energy (carbonated) Fs (79),242,Energy carbonated,268,143,373 Saint Edward,207 Beaver St,Saint Edward,68660,41.5701,-97.8663,ACTIVE,6.99,1.7346,5.2554,1
2178298,20180629|237|1|3|3401229,9/22/18,NA,18980,G87E10S,1,Fuel Premuim,78,Fuel,68,95,237 Rowley,111 Ely St,Rowley,52329,42.3701,-91.8436,ACTIVE,25,2.7183,22.2817,9.061
2087617,20190910|435|2|2|3905238,12/4/19,4469.07,18980,G87E10S,1,Fuel Premuim,78,Fuel,68,199,435 Golden City,519 Main St,Golden City,64748,37.3929,-94.0928,ACTIVE,20,2.6448,17.3552,8.816
1495322,20170717|631|5|2|3059942,10/10/17,NA,6694,GATOR FRST GLCR FRZ 20OZ,252,Sports Drinks,150,Juice/tonics,132,324,631 Hitchcock,386 Clarke St,Hitchcock,57348,44.6302,-98.4081,ACTIVE,1.69,0.955,0.735,1
125976,20181028|939|1|100|521859,1/21/19,NA,18962,DIESEL,1,Fuel Premuim,78,Fuel,68,452,939 Campo,183 W 4Th St,Campo,81029,37.1055,-102.58,ACTIVE,68.56,6.4296,62.1304,21.432
2278416,20190419|551|2|1|4087481,7/13/19,8136.264,18980,G87E10S,1,Fuel Premuim,78,Fuel,68,287,551 Ashland,131 E Broadway,Ashland,65010,38.7749,-92.2606,ACTIVE,10,1.2351,8.7649,4.117
2367352,20180901|4923|1|100|4752970,11/25/18,NA,18998,G91E10P,1,Fuel Premuim,78,Fuel,68,250,4923 Commerce City,7351 Magnolia St,Commerce City,80022,39.8303,-104.911,ACTIVE,33.35,2.8194,30.5306,9.398
2581213,20170816|470|2|1|3813222,11/9/17,NA,6507,LOTTO,137,Lotto (271),136,Lotto (271),2,227,470 Columbia,2300 Bernadette Dr Ste 200,Columbia,65203,38.9632,-92.3734,CLOSED,2,2,0,1
2497400,20170224|961|1|100|1996392,5/20/17,NA,19020,No Lead Plus,1,Fuel Premuim,78,Fuel,68,467,961 Burlington,211 S Main St,Burlington,82411,44.4447,-108.431,ACTIVE,31.66,4.1313,27.5287,13.771
1673777,20190122|891|2|2|3243369,4/17/19,4551.92,219,AQUAFINA 20OZ,255,Bottled Water,150,Juice/tonics,174,421,891 Canton,202 W Main St,Canton,73724,36.0537,-98.5899,ACTIVE,1.49,0.74109,0.74891,1
124177,20161025|238|4|1|1236499,1/18/17,NA,9868,SKU LGHTRS,194,Gen Merch-smoking Assoc (428),182,Gm/novelty,56,96,238 Lamont,620 Bush St,Lamont,50650,42.5991,-91.6416,CLOSED,1.79,1.14588,0.64412,1
2756006,20171209|228|1|1|4684363,3/4/18,902.058,216,MT DEW 20OZ,250,Pk Bev-csd/pop (71),243,Pop (587),448,91,228 Brandon,704 Main St,Brandon,52210,42.3147,-92.0057,ACTIVE,1.5,0.37018,1.12982,1
2800079,20161014|615|2|1|2051521,1/7/17,6779.144,5365,LARGE COFFEE,145,Hot Disp Bev-retail (301),232,Hot Dispensed Beverage,9,318,615 Stickney,309 Main St,Stickney,57375,43.5894,-98.4377,ACTIVE,1.69,0.901981,0.788019,1
602875,20180605|32|1|1|2874940,8/29/18,NA,1177,IA BNS CRSSWRD 953,138,Gaming-lottery (scratch Tickt) (272),175,Lottery (360),1575,121,32 Shell Rock,203 S Walnut St,Shell Rock,50670,42.7116,-92.5839,ACTIVE,3,0.21,2.79,1
538055,20170809|906|1|2|1582231,11/2/17,NA,13642,DR PEPPER 1LT,250,Pk Bev-csd/pop (71),243,Pop (587),448,428,906 Aurora,18555 E Smoky Hill Rd,Aurora,80015,39.6192,-104.771,ACTIVE,2.19,0.90705,1.28295,1
2362089,20180616|878|2|2|4184526,9/9/18,NA,18998,G91E10P,1,Fuel Premuim,78,Fuel,68,410,878 Forgan,115 S Broadway St,Forgan,73938,36.9063,-100.535,ACTIVE,5,0.5397,4.4603,1.799
527489,20170728|912|3|1|2128909,10/21/17,NA,10341,MONSTER MUTANT RD DOWN 20OZ,250,Pk Bev-csd/pop (71),243,Pop (587),448,432,912 Englewood,915 W Lehigh Ave,Englewood,80110,39.648,-104.998,ACTIVE,1.99,0.76,1.23,1
1517132,20190308|650|2|1|4521536,6/1/19,5328.042,11045,WHL PZ BREAKFAST,278,Pizza-Food,277,Pizza,98,327,650 Thornton,8804 Washington St,Thornton,80229,39.8564,-104.978,ACTIVE,14.99,12.972,2.018,1
1199108,20190817|465|1|100|5123804,11/10/19,NA,18997,G91E00P,1,Fuel Premuim,78,Fuel,68,221,465 Sturgeon,111 N Wentz St,Sturgeon,65284,39.2347,-92.2822,ACTIVE,44.31,4.6491,39.6609,15.497
1092352,20170326|401|2|2|3957255,6/19/17,5377.48,3752,DORITO NCHO 3.1OZ,53,Salty Snacks -tort/corn Chips (152),5,Salty Snacks,243,172,401 Rogers,401 N 8Th St,Rogers,72756,36.3364,-94.1246,ACTIVE,1.69,0.51,1.18,1
62393,20180210|838|2|1|3104457,5/6/18,5809.078,13630,A&W ROOT BEER 2LT,250,Pk Bev-csd/pop (71),243,Pop (587),448,380,838 Oxford,92 Plaza Lane,Oxford,36203,35.9938,-94.5681,ACTIVE,2,0.63,1.37,1
2112044,20170511|554|1|100|3790407,8/4/17,NA,18980,G87E10S,1,Fuel Premuim,78,Fuel,68,289,554 Saint Joseph,2514 Frederick Ave,Saint Joseph,64506,39.7767,-94.8298,CLOSED,17.01,2.4306,14.5794,8.102
2672990,20181005|367|2|2|3179884,12/29/18,NA,5538,MEDIUM FTN,152,Cold Bev-retail (311),233,Cold Dispensed Beverage,11,136,367 Arthur,309 Fir St,Arthur,69121,41.5711,-101.691,ACTIVE,1.29,0.830985,0.459015,1
2091969,20180210|26|1|100|2883474,5/5/18,4074.734,18980,G87E10S,1,Fuel Premuim,78,Fuel,68,104,26 Aitkin,15 Minnesota Ave N,Aitkin,56431,46.5321,-93.707,ACTIVE,38.22,4.5513,33.6687,15.171
100763,20190608|1959|4|1|2051887,9/1/19,NA,14699,8 PIN CHRG/SYNC CBL PSKU,197,Gen Merch- phone hardware (430),182,Gm/novelty,600,62,1959 Waterloo,2834 Ansborough Ave,Waterloo,50701,42.4716,-92.3773,ACTIVE,17.99,9.35,8.64,1
1823679,20190112|1056|5|2|1329493,4/7/19,NA,1505,BUD LT 12PK GLS,196,Beer-premium (42),246,Beer,186,3,1056 Rockwell City,520 4Th St,Rockwell City,50579,42.3938,-94.6338,ACTIVE,14.49,2.965,11.525,1
1537836,20170605|667|3|2|4120483,8/29/17,5047.438,6262,MELLO YELLO 20OZ,250,Pk Bev-csd/pop (71),243,Pop (587),448,336,667 Hooper,11701 State Highway 17,Hooper,81136,37.7451,-105.881,ACTIVE,1.5,0.44474,1.05526,1
63215,20170611|954|2|2|1789961,9/4/17,NA,13648,DT DR PEPPER 20OZ,250,Pk Bev-csd/pop (71),243,Pop (587),448,460,954 Lovell,167 E 3Rd St,Lovell,82431,44.8393,-108.39,ACTIVE,1.42,0.32731,1.09269,1
602441,20170701|32|1|1|2404282,9/24/17,NA,16006,GOLD PEAK GRN TEA 18.5OZ,251,Iced Tea,150,Juice/tonics,166,121,32 Shell Rock,203 S Walnut St,Shell Rock,50670,42.7116,-92.5839,ACTIVE,3,1,2,2
543413,20190624|635|1|2|811498,9/17/19,NA,5800,OM TRKY CHDR CRCKR 3.3OZ,24,Lunch,292,Packaged Sandwiches,26,326,635 Wessington,170 Wessington St S,Wessington,57381,44.4532,-98.6973,ACTIVE,3.79,1.72696,2.06304,1
873893,20170923|251|2|1|1655602,12/17/17,NA,10867,EGG ROLL FCS,276,Hot Food,275,Hot Sandwiches & Chicken,207,102,251 Albert City,114 Main St,Albert City,50510,42.7819,-94.9476,ACTIVE,1.19,0.635,0.555,1
2554841,20161106|4923|1|100|2922641,1/30/17,NA,19020,No Lead Plus,1,Fuel Premuim,78,Fuel,68,250,4923 Commerce City,7351 Magnolia St,Commerce City,80022,39.8303,-104.911,ACTIVE,41.07,5.4546,35.6154,18.182
2154681,20180413|146|3|2|5762378,7/7/18,NA,18980,G87E10S,1,Fuel Premuim,78,Fuel,68,33,146 Bella Vista,1750 Forest Hills Blvd,Bella Vista,72715,36.4649,-94.302,ACTIVE,20,2.4804,17.5196,8.268
2798591,20180411|360|1|1|2650842,7/5/18,NA,5365,LARGE COFFEE,145,Hot Disp Bev-retail (301),232,Hot Dispensed Beverage,9,130,360 Roseland,9230 S Lincoln Ave,Roseland,68973,40.4705,-98.5592,ACTIVE,1.69,0.912058,0.777942,1
1110178,20180820|406|1|2|5462016,11/13/18,NA,2722,NEWPO SKU BX,161,Cig-premium (331),8,Cigarettes,435,178,406 Harrison,215 W Industrial Park Rd,Harrison,72601,36.2509,-93.1298,ACTIVE,7.62,1.16214,6.45786,1
1922711,20161107|338|2|2|1325315,1/31/17,NA,18953,PrepayFuel,1,Fuel Premuim,78,Fuel,68,124,338 Hastings,300 N Kansas Ave,Hastings,68901,40.5864,-98.3858,CLOSED,0,NA,NA,NA
261884,20181013|961|2|1|2653135,1/6/19,NA,12323,COPENHGN POCH,334,Tobacco-round Can Snuff (960),321,Smokeless (951),363,467,961 Burlington,211 S Main St,Burlington,82411,44.4447,-108.431,ACTIVE,5.85,1.68247,4.16753,1
2498351,20161220|187|1|100|1796026,3/14/17,NA,19020,No Lead Plus,1,Fuel Premuim,78,Fuel,68,57,187 Tallassee,1300 Gilmer Ave,Tallassee,36078,46.6472,-93.1276,ACTIVE,17.3,2.4033,14.8967,8.011
1918979,20161021|4923|1|100|2860389,1/14/17,NA,19023,No Lead Premium Blend,1,Fuel Premuim,78,Fuel,68,250,4923 Commerce City,7351 Magnolia St,Commerce City,80022,39.8303,-104.911,ACTIVE,25,2.6703,22.3297,8.901
1127883,20190728|409|2|1|5619207,10/21/19,445.352,19460,AR HOT $200S 509,138,Gaming-lottery (scratch Tickt) (272),175,Lottery (360),1575,181,409 Cave Springs,115 E Midway St,Cave Springs,72718,36.2636,-94.2313,ACTIVE,2,0.1,1.9,1
2030408,20180913|316|1|100|2211959,12/7/18,NA,18973,G85E10S,1,Fuel Premuim,78,Fuel,68,119,316 Mobile,5245 Rangeline Service Rd,Mobile,36619,39.9883,-104.818,ACTIVE,86.98,9.0012,77.9788,30.004
542645,20181102|858|2|1|2265313,1/26/19,NA,6452,SKU MONEY ORDER,133,Money order (263),308,Store Services (92),1,393,858 Watonga,121 N Noble Ave,Watonga,73772,35.8453,-98.4133,ACTIVE,0,NA,NA,NA
1571202,20180630|670|2|2|6054358,9/23/18,NA,10797,SUB HAM CHDR FCS,274,Cold Food,273,Cold Sandwiches,34,339,670 Alamosa,505 3Rd St,Alamosa,81101,37.4708,-105.865,ACTIVE,4.49,3.124,1.366,1
2447112,20180520|28|4|1|2711552,8/13/18,NA,14921,POP DEP SINGLE,187,Pk Bev-pop Deposit (411),244,Pop Deposits (588),7,108,28 Sioux Rapids,114 Thomas St,Sioux Rapids,50585,42.8925,-95.1503,ACTIVE,0.05,0,0.05,NA
1383494,20180607|556|2|1|3298212,8/31/18,NA,12979,HOT DOG RETAIL ONLY,280,Roller Grill Food,279,Roller Grill,9,291,556 Saint Joseph,3906 Oakland Ave,Saint Joseph,64506,39.7825,-94.799,ACTIVE,1.69,0.517682,1.172318,1
1496420,20171005|631|8|1|3203879,12/29/17,NA,18997,G91E00P,1,Fuel Premuim,78,Fuel,68,324,631 Hitchcock,386 Clarke St,Hitchcock,57348,44.6302,-98.4081,ACTIVE,12,1.1808,10.8192,3.936
2884516,20190527|518|2|1|5361070,8/20/19,5646.524,5628,LARGE FTN,152,Cold Bev-retail (311),233,Cold Dispensed Beverage,11,272,518 Massena,99 Main St,Massena,50853,41.2517,-94.7692,ACTIVE,0.01,-0.626263,0.636263,1
1038238,20170424|387|1|1|3794559,7/18/17,NA,14771,DICE MICRO CABLE,197,Gen Merch- phone hardware (430),182,Gm/novelty,600,157,387 Big Flat,100 Community Dr,Big Flat,72617,36.0018,-92.4051,ACTIVE,7.99,3.38357,4.60643,1
